Anno;Municipio;Eta_capofamiglia;Genere_capofamiglia;Numero_componenti;Famiglie
2017;Municipio 7;80 anni e più;Maschi;1;1273
2017;Municipio 7;80 anni e più;Maschi;2;2983
2017;Municipio 7;80 anni e più;Maschi;3;415
2017;Municipio 7;80 anni e più;Maschi;4 e più;85
2017;Municipio 7;Da 18 a 34 anni;Femmine;1;2760
2017;Municipio 7;Da 18 a 34 anni;Femmine;2;919
2017;Municipio 7;Da 18 a 34 anni;Femmine;3;470
2017;Municipio 7;Da 18 a 34 anni;Femmine;4 e più;287
2017;Municipio 7;Da 35 a 64 anni;Femmine;1;8621
2017;Municipio 7;Da 35 a 64 anni;Femmine;2;4674
2017;Municipio 7;Da 35 a 64 anni;Femmine;3;3462
2017;Municipio 7;Da 35 a 64 anni;Femmine;4 e più;2818
2017;Municipio 7;Da 65 a 79 anni;Femmine;1;5910
2017;Municipio 7;Da 65 a 79 anni;Femmine;2;1646
2017;Municipio 7;Da 65 a 79 anni;Femmine;3;281
2017;Municipio 7;Da 65 a 79 anni;Femmine;4 e più;122
2017;Municipio 7;80 anni e più;Femmine;1;5614
2017;Municipio 7;80 anni e più;Femmine;2;1122
2017;Municipio 7;80 anni e più;Femmine;3;160
2017;Municipio 7;80 anni e più;Femmine;4 e più;67
2017;Municipio 8;Da 18 a 34 anni;Maschi;1;3621
2017;Municipio 8;Da 18 a 34 anni;Maschi;2;1070
2017;Municipio 8;Da 18 a 34 anni;Maschi;3;579
2017;Municipio 8;Da 18 a 34 anni;Maschi;4 e più;362
2017;Municipio 8;Da 35 a 64 anni;Maschi;1;10101
2017;Municipio 8;Da 35 a 64 anni;Maschi;2;5195
2017;Municipio 8;Da 35 a 64 anni;Maschi;3;6103
2017;Municipio 8;Da 35 a 64 anni;Maschi;4 e più;7717
2017;Municipio 8;Da 65 a 79 anni;Maschi;1;2563
2017;Municipio 8;Da 65 a 79 anni;Maschi;2;6514
2017;Municipio 8;Da 65 a 79 anni;Maschi;3;1706
2017;Municipio 8;Da 65 a 79 anni;Maschi;4 e più;497
2017;Municipio 8;80 anni e più;Maschi;1;1410
2017;Municipio 8;80 anni e più;Maschi;2;3255
2017;Municipio 8;80 anni e più;Maschi;3;452
2017;Municipio 8;80 anni e più;Maschi;4 e più;91
2017;Municipio 8;Da 18 a 34 anni;Femmine;1;3016
2017;Municipio 8;Da 18 a 34 anni;Femmine;2;1005
2017;Municipio 8;Da 18 a 34 anni;Femmine;3;515
2017;Municipio 8;Da 18 a 34 anni;Femmine;4 e più;313
2017;Municipio 8;Da 35 a 64 anni;Femmine;1;9088
2017;Municipio 8;Da 35 a 64 anni;Femmine;2;4919
2017;Municipio 8;Da 35 a 64 anni;Femmine;3;3637
2017;Municipio 8;Da 35 a 64 anni;Femmine;4 e più;2958
2017;Municipio 8;Da 65 a 79 anni;Femmine;1;6102
2017;Municipio 8;Da 65 a 79 anni;Femmine;2;1689
2017;Municipio 8;Da 65 a 79 anni;Femmine;3;285
2017;Municipio 8;Da 65 a 79 anni;Femmine;4 e più;124
2017;Municipio 8;80 anni e più;Femmine;1;6335
2017;Municipio 8;80 anni e più;Femmine;2;1265
2017;Municipio 8;80 anni e più;Femmine;3;182
2017;Municipio 8;80 anni e più;Femmine;4 e più;73
2017;Municipio 9;Da 18 a 34 anni;Maschi;1;4401
2017;Municipio 9;Da 18 a 34 anni;Maschi;2;1325
2017;Municipio 9;Da 18 a 34 anni;Maschi;3;727
2017;Municipio 9;Da 18 a 34 anni;Maschi;4 e più;454
2017;Municipio 9;Da 35 a 64 anni;Maschi;1;10956
2017;Municipio 9;Da 35 a 64 anni;Maschi;2;5431
2017;Municipio 9;Da 35 a 64 anni;Maschi;3;6403
2017;Municipio 9;Da 35 a 64 anni;Maschi;4 e più;8165
2017;Municipio 9;Da 65 a 79 anni;Maschi;1;2382
2017;Municipio 9;Da 65 a 79 anni;Maschi;2;6035
2017;Municipio 9;Da 65 a 79 anni;Maschi;3;1593
2017;Municipio 9;Da 65 a 79 anni;Maschi;4 e più;466
2017;Municipio 9;80 anni e più;Maschi;1;1137
2017;Municipio 9;80 anni e più;Maschi;2;2665
2017;Municipio 9;80 anni e più;Maschi;3;368
2017;Municipio 9;80 anni e più;Maschi;4 e più;71
2017;Municipio 9;Da 18 a 34 anni;Femmine;1;3376
2017;Municipio 9;Da 18 a 34 anni;Femmine;2;1135
2017;Municipio 9;Da 18 a 34 anni;Femmine;3;586
2017;Municipio 9;Da 18 a 34 anni;Femmine;4 e più;353
2017;Municipio 9;Da 35 a 64 anni;Femmine;1;8912
2017;Municipio 9;Da 35 a 64 anni;Femmine;2;4799
2017;Municipio 9;Da 35 a 64 anni;Femmine;3;3579
2017;Municipio 9;Da 35 a 64 anni;Femmine;4 e più;2941
2017;Municipio 9;Da 65 a 79 anni;Femmine;1;5497
2017;Municipio 9;Da 65 a 79 anni;Femmine;2;1532
2017;Municipio 9;Da 65 a 79 anni;Femmine;3;262
2017;Municipio 9;Da 65 a 79 anni;Femmine;4 e più;115
2017;Municipio 9;80 anni e più;Femmine;1;5114
2017;Municipio 9;80 anni e più;Femmine;2;1021
2017;Municipio 9;80 anni e più;Femmine;3;148
2017;Municipio 9;80 anni e più;Femmine;4 e più;54
2018;Municipio 1;Da 18 a 34 anni;Maschi;1;1856
2018;Municipio 1;Da 18 a 34 anni;Maschi;2;533
2018;Municipio 1;Da 18 a 34 anni;Maschi;3;273
2018;Municipio 1;Da 18 a 34 anni;Maschi;4 e più;166
2018;Municipio 1;Da 35 a 64 anni;Maschi;1;5244
2018;Municipio 1;Da 35 a 64 anni;Maschi;2;2697
2018;Municipio 1;Da 35 a 64 anni;Maschi;3;3148
2018;Municipio 1;Da 35 a 64 anni;Maschi;4 e più;3923
2018;Municipio 1;Da 65 a 79 anni;Maschi;1;1442
2018;Municipio 1;Da 65 a 79 anni;Maschi;2;3466
2018;Municipio 1;Da 65 a 79 anni;Maschi;3;937
2018;Municipio 1;Da 65 a 79 anni;Maschi;4 e più;283
2018;Municipio 1;80 anni e più;Maschi;1;719
2018;Municipio 1;80 anni e più;Maschi;2;1620
2018;Municipio 1;80 anni e più;Maschi;3;226
2018;Municipio 1;80 anni e più;Maschi;4 e più;34
2018;Municipio 1;Da 18 a 34 anni;Femmine;1;1857
2018;Municipio 1;Da 18 a 34 anni;Femmine;2;573
2018;Municipio 1;Da 18 a 34 anni;Femmine;3;274
2018;Municipio 1;Da 18 a 34 anni;Femmine;4 e più;169
2018;Municipio 1;Da 35 a 64 anni;Femmine;1;5169
2018;Municipio 1;Da 35 a 64 anni;Femmine;2;2809
2018;Municipio 1;Da 35 a 64 anni;Femmine;3;2105
2018;Municipio 1;Da 35 a 64 anni;Femmine;4 e più;1717
2018;Municipio 1;Da 65 a 79 anni;Femmine;1;3150
2018;Municipio 1;Da 65 a 79 anni;Femmine;2;893
2018;Municipio 1;Da 65 a 79 anni;Femmine;3;158
2018;Municipio 1;Da 65 a 79 anni;Femmine;4 e più;56
2018;Municipio 1;80 anni e più;Femmine;1;2794
2018;Municipio 1;80 anni e più;Femmine;2;565
2018;Municipio 1;80 anni e più;Femmine;3;80
2018;Municipio 1;80 anni e più;Femmine;4 e più;27
2018;Municipio 2;Da 18 a 34 anni;Maschi;1;4355
2018;Municipio 2;Da 18 a 34 anni;Maschi;2;1286
2018;Municipio 2;Da 18 a 34 anni;Maschi;3;675
2018;Municipio 2;Da 18 a 34 anni;Maschi;4 e più;431
2018;Municipio 2;Da 35 a 64 anni;Maschi;1;10111
2018;Municipio 2;Da 35 a 64 anni;Maschi;2;4764
2018;Municipio 2;Da 35 a 64 anni;Maschi;3;5634
2018;Municipio 2;Da 35 a 64 anni;Maschi;4 e più;7228
2018;Municipio 2;Da 65 a 79 anni;Maschi;1;1956
2018;Municipio 2;Da 65 a 79 anni;Maschi;2;4683
2018;Municipio 2;Da 65 a 79 anni;Maschi;3;1275
2018;Municipio 2;Da 65 a 79 anni;Maschi;4 e più;383
2018;Municipio 2;80 anni e più;Maschi;1;974
2018;Municipio 2;80 anni e più;Maschi;2;2223
2018;Municipio 2;80 anni e più;Maschi;3;313
2018;Municipio 2;80 anni e più;Maschi;4 e più;49
2018;Municipio 2;Da 18 a 34 anni;Femmine;1;3072
2018;Municipio 2;Da 18 a 34 anni;Femmine;2;963
2018;Municipio 2;Da 18 a 34 anni;Femmine;3;463
2018;Municipio 2;Da 18 a 34 anni;Femmine;4 e più;286
2018;Municipio 2;Da 35 a 64 anni;Femmine;1;7746
2018;Municipio 2;Da 35 a 64 anni;Femmine;2;4170
2018;Municipio 2;Da 35 a 64 anni;Femmine;3;3169
2018;Municipio 2;Da 35 a 64 anni;Femmine;4 e più;2635
2018;Municipio 2;Da 65 a 79 anni;Femmine;1;4389
2018;Municipio 2;Da 65 a 79 anni;Femmine;2;1243
2018;Municipio 2;Da 65 a 79 anni;Femmine;3;220
2018;Municipio 2;Da 65 a 79 anni;Femmine;4 e più;77
2018;Municipio 2;80 anni e più;Femmine;1;4111
2018;Municipio 2;80 anni e più;Femmine;2;827
2018;Municipio 2;80 anni e più;Femmine;3;120
2018;Municipio 2;80 anni e più;Femmine;4 e più;41
2018;Municipio 3;Da 18 a 34 anni;Maschi;1;3302
2018;Municipio 3;Da 18 a 34 anni;Maschi;2;973
2018;Municipio 3;Da 18 a 34 anni;Maschi;3;509
2018;Municipio 3;Da 18 a 34 anni;Maschi;4 e più;319
2018;Municipio 3;Da 35 a 64 anni;Maschi;1;7836
2018;Municipio 3;Da 35 a 64 anni;Maschi;2;3857
2018;Municipio 3;Da 35 a 64 anni;Maschi;3;4514
2018;Municipio 3;Da 35 a 64 anni;Maschi;4 e più;5692
2018;Municipio 3;Da 65 a 79 anni;Maschi;1;2011
2018;Municipio 3;Da 65 a 79 anni;Maschi;2;4814
2018;Municipio 3;Da 65 a 79 anni;Maschi;3;1310
2018;Municipio 3;Da 65 a 79 anni;Maschi;4 e più;398
2018;Municipio 3;80 anni e più;Maschi;1;1064
2018;Municipio 3;80 anni e più;Maschi;2;2403
2018;Municipio 3;80 anni e più;Maschi;3;338
2018;Municipio 3;80 anni e più;Maschi;4 e più;52
2018;Municipio 3;Da 18 a 34 anni;Femmine;1;2844
2018;Municipio 3;Da 18 a 34 anni;Femmine;2;895
2018;Municipio 3;Da 18 a 34 anni;Femmine;3;437
2018;Municipio 3;Da 18 a 34 anni;Femmine;4 e più;262
2018;Municipio 3;Da 35 a 64 anni;Femmine;1;7194
2018;Municipio 3;Da 35 a 64 anni;Femmine;2;3880
2018;Municipio 3;Da 35 a 64 anni;Femmine;3;2915
2018;Municipio 3;Da 35 a 64 anni;Femmine;4 e più;2391
2018;Municipio 3;Da 65 a 79 anni;Femmine;1;4592
2018;Municipio 3;Da 65 a 79 anni;Femmine;2;1305
2018;Municipio 3;Da 65 a 79 anni;Femmine;3;233
2018;Municipio 3;Da 65 a 79 anni;Femmine;4 e più;88
2018;Municipio 3;80 anni e più;Femmine;1;4745
2018;Municipio 3;80 anni e più;Femmine;2;956
2018;Municipio 3;80 anni e più;Femmine;3;136
2018;Municipio 3;80 anni e più;Femmine;4 e più;49
2018;Municipio 4;Da 18 a 34 anni;Maschi;1;3536
2018;Municipio 4;Da 18 a 34 anni;Maschi;2;1041
2018;Municipio 4;Da 18 a 34 anni;Maschi;3;544
2018;Municipio 4;Da 18 a 34 anni;Maschi;4 e più;346
2018;Municipio 4;Da 35 a 64 anni;Maschi;1;9125
2018;Municipio 4;Da 35 a 64 anni;Maschi;2;4450
2018;Municipio 4;Da 35 a 64 anni;Maschi;3;5233
2018;Municipio 4;Da 35 a 64 anni;Maschi;4 e più;6634
2018;Municipio 4;Da 65 a 79 anni;Maschi;1;2108
2018;Municipio 4;Da 65 a 79 anni;Maschi;2;5028
2018;Municipio 4;Da 65 a 79 anni;Maschi;3;1378
2018;Municipio 4;Da 65 a 79 anni;Maschi;4 e più;421
2018;Municipio 4;80 anni e più;Maschi;1;1183
2018;Municipio 4;80 anni e più;Maschi;2;2685
2018;Municipio 4;80 anni e più;Maschi;3;376
2018;Municipio 4;80 anni e più;Maschi;4 e più;65
2018;Municipio 4;Da 18 a 34 anni;Femmine;1;2967
2018;Municipio 4;Da 18 a 34 anni;Femmine;2;937
2018;Municipio 4;Da 18 a 34 anni;Femmine;3;454
2018;Municipio 4;Da 18 a 34 anni;Femmine;4 e più;273
2018;Municipio 4;Da 35 a 64 anni;Femmine;1;8109
2018;Municipio 4;Da 35 a 64 anni;Femmine;2;4373
2018;Municipio 4;Da 35 a 64 anni;Femmine;3;3304
2018;Municipio 4;Da 35 a 64 anni;Femmine;4 e più;2739
2018;Municipio 4;Da 65 a 79 anni;Femmine;1;4896
2018;Municipio 4;Da 65 a 79 anni;Femmine;2;1382
2018;Municipio 4;Da 65 a 79 anni;Femmine;3;245
2018;Municipio 4;Da 65 a 79 anni;Femmine;4 e più;104
2018;Municipio 4;80 anni e più;Femmine;1;5392
2018;Municipio 4;80 anni e più;Femmine;2;1084
2018;Municipio 4;80 anni e più;Femmine;3;156
2018;Municipio 4;80 anni e più;Femmine;4 e più;57
2018;Municipio 5;Da 18 a 34 anni;Maschi;1;2971
2018;Municipio 5;Da 18 a 34 anni;Maschi;2;875
2018;Municipio 5;Da 18 a 34 anni;Maschi;3;453
2018;Municipio 5;Da 18 a 34 anni;Maschi;4 e più;278
2018;Municipio 5;Da 35 a 64 anni;Maschi;1;7170
2018;Municipio 5;Da 35 a 64 anni;Maschi;2;3501
2018;Municipio 5;Da 35 a 64 anni;Maschi;3;4108
2018;Municipio 5;Da 35 a 64 anni;Maschi;4 e più;5193
2018;Municipio 5;Da 65 a 79 anni;Maschi;1;1731
2018;Municipio 5;Da 65 a 79 anni;Maschi;2;4155
2018;Municipio 5;Da 65 a 79 anni;Maschi;3;1122
2018;Municipio 5;Da 65 a 79 anni;Maschi;4 e più;334
2018;Municipio 5;80 anni e più;Maschi;1;943
2018;Municipio 5;80 anni e più;Maschi;2;2189
2018;Municipio 5;80 anni e più;Maschi;3;307
2018;Municipio 5;80 anni e più;Maschi;4 e più;48
2018;Municipio 5;Da 18 a 34 anni;Femmine;1;2428
2018;Municipio 5;Da 18 a 34 anni;Femmine;2;757
2018;Municipio 5;Da 18 a 34 anni;Femmine;3;365
2018;Municipio 5;Da 18 a 34 anni;Femmine;4 e più;220
2018;Municipio 5;Da 35 a 64 anni;Femmine;1;6016
2018;Municipio 5;Da 35 a 64 anni;Femmine;2;3253
2018;Municipio 5;Da 35 a 64 anni;Femmine;3;2450
2018;Municipio 5;Da 35 a 64 anni;Femmine;4 e più;2018
2018;Municipio 5;Da 65 a 79 anni;Femmine;1;3919
2018;Municipio 5;Da 65 a 79 anni;Femmine;2;1107
2018;Municipio 5;Da 65 a 79 anni;Femmine;3;194
2018;Municipio 5;Da 65 a 79 anni;Femmine;4 e più;70
2018;Municipio 5;80 anni e più;Femmine;1;3774
2018;Municipio 5;80 anni e più;Femmine;2;759
2018;Municipio 5;80 anni e più;Femmine;3;110
2018;Municipio 5;80 anni e più;Femmine;4 e più;39
2018;Municipio 6;Da 18 a 34 anni;Maschi;1;3088
2018;Municipio 6;Da 18 a 34 anni;Maschi;2;905
2018;Municipio 6;Da 18 a 34 anni;Maschi;3;469
2018;Municipio 6;Da 18 a 34 anni;Maschi;4 e più;292
2018;Municipio 6;Da 35 a 64 anni;Maschi;1;8099
2018;Municipio 6;Da 35 a 64 anni;Maschi;2;4013
2018;Municipio 6;Da 35 a 64 anni;Maschi;3;4702
2018;Municipio 6;Da 35 a 64 anni;Maschi;4 e più;5920
2018;Municipio 6;Da 65 a 79 anni;Maschi;1;2170
2018;Municipio 6;Da 65 a 79 anni;Maschi;2;5225
2018;Municipio 6;Da 65 a 79 anni;Maschi;3;1404
2018;Municipio 6;Da 65 a 79 anni;Maschi;4 e più;425
2018;Municipio 6;80 anni e più;Maschi;1;1241
2018;Municipio 6;80 anni e più;Maschi;2;2839
2018;Municipio 6;80 anni e più;Maschi;3;397
2018;Municipio 6;80 anni e più;Maschi;4 e più;72
2018;Municipio 6;Da 18 a 34 anni;Femmine;1;2794
2018;Municipio 6;Da 18 a 34 anni;Femmine;2;876
2018;Municipio 6;Da 18 a 34 anni;Femmine;3;424
2018;Municipio 6;Da 18 a 34 anni;Femmine;4 e più;257
2018;Municipio 6;Da 35 a 64 anni;Femmine;1;7394
2018;Municipio 6;Da 35 a 64 anni;Femmine;2;3999
2018;Municipio 6;Da 35 a 64 anni;Femmine;3;2994
2018;Municipio 6;Da 35 a 64 anni;Femmine;4 e più;2457
2018;Municipio 6;Da 65 a 79 anni;Femmine;1;5178
2018;Municipio 6;Da 65 a 79 anni;Femmine;2;1455
2018;Municipio 6;Da 65 a 79 anni;Femmine;3;256
2018;Municipio 6;Da 65 a 79 anni;Femmine;4 e più;113
2018;Municipio 6;80 anni e più;Femmine;1;5455
2018;Municipio 6;80 anni e più;Femmine;2;1096
2018;Municipio 6;80 anni e più;Femmine;3;157
2018;Municipio 6;80 anni e più;Femmine;4 e più;62
2018;Municipio 7;Da 18 a 34 anni;Maschi;1;3352
2018;Municipio 7;Da 18 a 34 anni;Maschi;2;975
2018;Municipio 7;Da 18 a 34 anni;Maschi;3;505
2018;Municipio 7;Da 18 a 34 anni;Maschi;4 e più;315
2018;Municipio 7;Da 35 a 64 anni;Maschi;1;9589
2018;Municipio 7;Da 35 a 64 anni;Maschi;2;4798
2018;Municipio 7;Da 35 a 64 anni;Maschi;3;5626
2018;Municipio 7;Da 35 a 64 anni;Maschi;4 e più;7083
2018;Municipio 7;Da 65 a 79 anni;Maschi;1;2516
2018;Municipio 7;Da 65 a 79 anni;Maschi;2;6027
2018;Municipio 7;Da 65 a 79 anni;Maschi;3;1637
2018;Municipio 7;Da 65 a 79 anni;Maschi;4 e più;494
2018;Municipio 7;80 anni e più;Maschi;1;1357
2018;Municipio 7;80 anni e più;Maschi;2;3138
2018;Municipio 7;80 anni e più;Maschi;3;438
2018;Municipio 7;80 anni e più;Maschi;4 e più;82
2018;Municipio 7;Da 18 a 34 anni;Femmine;1;2985
2018;Municipio 7;Da 18 a 34 anni;Femmine;2;932
2018;Municipio 7;Da 18 a 34 anni;Femmine;3;448
2018;Municipio 7;Da 18 a 34 anni;Femmine;4 e più;278
2018;Municipio 7;Da 35 a 64 anni;Femmine;1;8761
2018;Municipio 7;Da 35 a 64 anni;Femmine;2;4755
2018;Municipio 7;Da 35 a 64 anni;Femmine;3;3573
2018;Municipio 7;Da 35 a 64 anni;Femmine;4 e più;2928
2018;Municipio 7;Da 65 a 79 anni;Femmine;1;5832
2018;Municipio 7;Da 65 a 79 anni;Femmine;2;1653
2018;Municipio 7;Da 65 a 79 anni;Femmine;3;293
2018;Municipio 7;Da 65 a 79 anni;Femmine;4 e più;123
2018;Municipio 7;80 anni e più;Femmine;1;5726
2018;Municipio 7;80 anni e più;Femmine;2;1152
2018;Municipio 7;80 anni e più;Femmine;3;164
2018;Municipio 7;80 anni e più;Femmine;4 e più;68
2018;Municipio 8;Da 18 a 34 anni;Maschi;1;3782
2018;Municipio 8;Da 18 a 34 anni;Maschi;2;1105
2018;Municipio 8;Da 18 a 34 anni;Maschi;3;572
2018;Municipio 8;Da 18 a 34 anni;Maschi;4 e più;368
2018;Municipio 8;Da 35 a 64 anni;Maschi;1;10466
2018;Municipio 8;Da 35 a 64 anni;Maschi;2;5219
2018;Municipio 8;Da 35 a 64 anni;Maschi;3;6120
2018;Municipio 8;Da 35 a 64 anni;Maschi;4 e più;7717
2018;Municipio 8;Da 65 a 79 anni;Maschi;1;2590
2018;Municipio 8;Da 65 a 79 anni;Maschi;2;6229
2018;Municipio 8;Da 65 a 79 anni;Maschi;3;1680
2018;Municipio 8;Da 65 a 79 anni;Maschi;4 e più;508
2018;Municipio 8;80 anni e più;Maschi;1;1480
2018;Municipio 8;80 anni e più;Maschi;2;3362
2018;Municipio 8;80 anni e più;Maschi;3;471
2018;Municipio 8;80 anni e più;Maschi;4 e più;87
2018;Municipio 8;Da 18 a 34 anni;Femmine;1;3241
2018;Municipio 8;Da 18 a 34 anni;Femmine;2;1012
2018;Municipio 8;Da 18 a 34 anni;Femmine;3;490
2018;Municipio 8;Da 18 a 34 anni;Femmine;4 e più;308
2018;Municipio 8;Da 35 a 64 anni;Femmine;1;9262
2018;Municipio 8;Da 35 a 64 anni;Femmine;2;5022
2018;Municipio 8;Da 35 a 64 anni;Femmine;3;3770
2018;Municipio 8;Da 35 a 64 anni;Femmine;4 e più;3096
2018;Municipio 8;Da 65 a 79 anni;Femmine;1;5994
2018;Municipio 8;Da 65 a 79 anni;Femmine;2;1690
2018;Municipio 8;Da 65 a 79 anni;Femmine;3;299
2018;Municipio 8;Da 65 a 79 anni;Femmine;4 e più;126
2018;Municipio 8;80 anni e più;Femmine;1;6467
2018;Municipio 8;80 anni e più;Femmine;2;1301
2018;Municipio 8;80 anni e più;Femmine;3;185
2018;Municipio 8;80 anni e più;Femmine;4 e più;76
2018;Municipio 9;Da 18 a 34 anni;Maschi;1;4471
2018;Municipio 9;Da 18 a 34 anni;Maschi;2;1328
2018;Municipio 9;Da 18 a 34 anni;Maschi;3;695
2018;Municipio 9;Da 18 a 34 anni;Maschi;4 e più;444
2018;Municipio 9;Da 35 a 64 anni;Maschi;1;11299
2018;Municipio 9;Da 35 a 64 anni;Maschi;2;5431
2018;Municipio 9;Da 35 a 64 anni;Maschi;3;6389
2018;Municipio 9;Da 35 a 64 anni;Maschi;4 e più;8147
2018;Municipio 9;Da 65 a 79 anni;Maschi;1;2416
2018;Municipio 9;Da 65 a 79 anni;Maschi;2;5782
2018;Municipio 9;Da 65 a 79 anni;Maschi;3;1576
2018;Municipio 9;Da 65 a 79 anni;Maschi;4 e più;477
2018;Municipio 9;80 anni e più;Maschi;1;1206
2018;Municipio 9;80 anni e più;Maschi;2;2776
2018;Municipio 9;80 anni e più;Maschi;3;389
2018;Municipio 9;80 anni e più;Maschi;4 e più;67
2018;Municipio 9;Da 18 a 34 anni;Femmine;1;3554
2018;Municipio 9;Da 18 a 34 anni;Femmine;2;1117
2018;Municipio 9;Da 18 a 34 anni;Femmine;3;542
2018;Municipio 9;Da 18 a 34 anni;Femmine;4 e più;339
2018;Municipio 9;Da 35 a 64 anni;Femmine;1;9046
2018;Municipio 9;Da 35 a 64 anni;Femmine;2;4873
2018;Municipio 9;Da 35 a 64 anni;Femmine;3;3693
2018;Municipio 9;Da 35 a 64 anni;Femmine;4 e più;3068
2018;Municipio 9;Da 65 a 79 anni;Femmine;1;5407
2018;Municipio 9;Da 65 a 79 anni;Femmine;2;1530
2018;Municipio 9;Da 65 a 79 anni;Femmine;3;271
2018;Municipio 9;Da 65 a 79 anni;Femmine;4 e più;116
2018;Municipio 9;80 anni e più;Femmine;1;5180
2018;Municipio 9;80 anni e più;Femmine;2;1040
2018;Municipio 9;80 anni e più;Femmine;3;150
2018;Municipio 9;80 anni e più;Femmine;4 e più;56
2019;Municipio 1;Da 18 a 34 anni;Maschi;1;1855
2019;Municipio 1;Da 18 a 34 anni;Maschi;2;524
2019;Municipio 1;Da 18 a 34 anni;Maschi;3;248
2019;Municipio 1;Da 18 a 34 anni;Maschi;4 e più;154
2019;Municipio 1;Da 35 a 64 anni;Maschi;1;5434
2019;Municipio 1;Da 35 a 64 anni;Maschi;2;2699
2019;Municipio 1;Da 35 a 64 anni;Maschi;3;3102
2019;Municipio 1;Da 35 a 64 anni;Maschi;4 e più;3864
2019;Municipio 1;Da 65 a 79 anni;Maschi;1;1479
2019;Municipio 1;Da 65 a 79 anni;Maschi;2;3348
2019;Municipio 1;Da 65 a 79 anni;Maschi;3;924
2019;Municipio 1;Da 65 a 79 anni;Maschi;4 e più;285
2019;Municipio 1;80 anni e più;Maschi;1;881
2019;Municipio 1;80 anni e più;Maschi;2;1906
2019;Municipio 1;80 anni e più;Maschi;3;259
2019;Municipio 1;80 anni e più;Maschi;4 e più;41
2019;Municipio 1;Da 18 a 34 anni;Femmine;1;1934
2019;Municipio 1;Da 18 a 34 anni;Femmine;2;576
2019;Municipio 1;Da 18 a 34 anni;Femmine;3;255
2019;Municipio 1;Da 18 a 34 anni;Femmine;4 e più;152
2019;Municipio 1;Da 35 a 64 anni;Femmine;1;5234
2019;Municipio 1;Da 35 a 64 anni;Femmine;2;2844
2019;Municipio 1;Da 35 a 64 anni;Femmine;3;2120
2019;Municipio 1;Da 35 a 64 anni;Femmine;4 e più;1717
2019;Municipio 1;Da 65 a 79 anni;Femmine;1;3107
2019;Municipio 1;Da 65 a 79 anni;Femmine;2;884
2019;Municipio 1;Da 65 a 79 anni;Femmine;3;163
2019;Municipio 1;Da 65 a 79 anni;Femmine;4 e più;58
2019;Municipio 1;80 anni e più;Femmine;1;3155
2019;Municipio 1;80 anni e più;Femmine;2;636
2019;Municipio 1;80 anni e più;Femmine;3;91
2019;Municipio 1;80 anni e più;Femmine;4 e più;30
2019;Municipio 2;Da 18 a 34 anni;Maschi;1;4344
2019;Municipio 2;Da 18 a 34 anni;Maschi;2;1267
2019;Municipio 2;Da 18 a 34 anni;Maschi;3;608
2019;Municipio 2;Da 18 a 34 anni;Maschi;4 e più;410
2019;Municipio 2;Da 35 a 64 anni;Maschi;1;10443
2019;Municipio 2;Da 35 a 64 anni;Maschi;2;4753
2019;Municipio 2;Da 35 a 64 anni;Maschi;3;5556
2019;Municipio 2;Da 35 a 64 anni;Maschi;4 e più;7154
2019;Municipio 2;Da 65 a 79 anni;Maschi;1;2006
2019;Municipio 2;Da 65 a 79 anni;Maschi;2;4516
2019;Municipio 2;Da 65 a 79 anni;Maschi;3;1259
2019;Municipio 2;Da 65 a 79 anni;Maschi;4 e più;393
2019;Municipio 2;80 anni e più;Maschi;1;1195
2019;Municipio 2;80 anni e più;Maschi;2;2621
2019;Municipio 2;80 anni e più;Maschi;3;356
2019;Municipio 2;80 anni e più;Maschi;4 e più;60
2019;Municipio 2;Da 18 a 34 anni;Femmine;1;3191
2019;Municipio 2;Da 18 a 34 anni;Femmine;2;964
2019;Municipio 2;Da 18 a 34 anni;Femmine;3;437
2019;Municipio 2;Da 18 a 34 anni;Femmine;4 e più;267
2019;Municipio 2;Da 35 a 64 anni;Femmine;1;7813
2019;Municipio 2;Da 35 a 64 anni;Femmine;2;4200
2019;Municipio 2;Da 35 a 64 anni;Femmine;3;3178
2019;Municipio 2;Da 35 a 64 anni;Femmine;4 e più;2614
2019;Municipio 2;Da 65 a 79 anni;Femmine;1;4262
2019;Municipio 2;Da 65 a 79 anni;Femmine;2;1209
2019;Municipio 2;Da 65 a 79 anni;Femmine;3;222
2019;Municipio 2;Da 65 a 79 anni;Femmine;4 e più;80
2019;Municipio 2;80 anni e più;Femmine;1;4642
2019;Municipio 2;80 anni e più;Femmine;2;935
2019;Municipio 2;80 anni e più;Femmine;3;134
2019;Municipio 2;80 anni e più;Femmine;4 e più;48
2019;Municipio 3;Da 18 a 34 anni;Maschi;1;3271
2019;Municipio 3;Da 18 a 34 anni;Maschi;2;949
2019;Municipio 3;Da 18 a 34 anni;Maschi;3;454
2019;Municipio 3;Da 18 a 34 anni;Maschi;4 e più;303
2019;Municipio 3;Da 35 a 64 anni;Maschi;1;8062
2019;Municipio 3;Da 35 a 64 anni;Maschi;2;3835
2019;Municipio 3;Da 35 a 64 anni;Maschi;3;4419
2019;Municipio 3;Da 35 a 64 anni;Maschi;4 e più;5585
2019;Municipio 3;Da 65 a 79 anni;Maschi;1;2035
2019;Municipio 3;Da 65 a 79 anni;Maschi;2;4594
2019;Municipio 3;Da 65 a 79 anni;Maschi;3;1273
2019;Municipio 3;Da 65 a 79 anni;Maschi;4 e più;396
2019;Municipio 3;80 anni e più;Maschi;1;1298
